pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
7986,Dibutyl Sebacate,dibutyl decanedioate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,"InChI=1S/C18H34O4/c1-3-5-15-21-17(19)13-11-9-7-8-10-12-14-18(20)22-16-6-4-2/h3-16H2,1-2H3",,odorless,"['oily', 'fruity', 'faint']",Fruit,oily@fruity@faint,0,,,0,FDB021119,,2373,"109-43-3@109-43-3, 7474-78-4",carboxylic acid derivative@carboxylic acid ester,0,0,22,4,0,0,0,0,0,314.466,1,314.246,,0,1,0,17,0,5.3,52.6,0,0,248.0,314.246,0,0,0,1,0,1,0,0,0,0,0,0
8222,Eicosane,icosane,CCCCCCCCCCCCCCCCCCCC,"InChI=1S/C20H42/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h3-20H2,1-2H3",,odorless,"['alkane', 'waxy']",,alkane@waxy,0,,,1,FDB004727,,,112-95-8,,0,0,20,0,0,0,1,0,0,282.556,1,282.329,,0,1,0,17,0,10.4,0.0,0,0,132.0,282.329,0,0,0,1,0,0,0,0,0,0,0,0
8434,Ethylparaben,ethyl 4-hydroxybenzoate,CCOC(=O)C1=CC=C(C=C1)O,"InChI=1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3",,odorless,"['phenolic', 'mild']",,phenolic@mild,0,,,0,FDB010510,,,120-47-8@9001-05-2,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,12,3,1,0,1,0,0,166.176,0,166.063,132.6,1,1,0,3,0,2.5,46.5,0,0,148.0,166.063,0,0,0,1,0,0,0,0,0,0,0,0
8549,Quinine,"(R)-[(2S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol",COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14?,19-,20+/m0/s1",very bitter taste,odorless,['bitter'],,,1,,38.0,0,,,2975@2976@2977,130-95-0@130-89-2@56-54-2@1407-83-6@6119-70-6@804-63-7,hydroxy compound@alcohol@secondary alcohol@ether@alkyl aryl ether@amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@alkene@aromatic compound@heterocyclic compound,0,1,24,4,1,0,1,0,0,324.424,0,324.184,252.1,0,1,0,4,0,2.9,45.6,3,4,457.0,324.184,0,1,1,1,0,0,0,0,0,0,0,0
8593,Cinchophen,2-phenylquinoline-4-carboxylic acid,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O,"InChI=1S/C16H11NO2/c18-16(19)13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H,18,19)",slightly bitter taste,odorless,['bitter'],,,1,,643.0,0,,,,132-60-5,carboxylic acid derivative@carboxylic acid@aromatic compound@heterocyclic compound,0,0,19,3,1,0,0,0,0,249.269,0,249.079,197.9,0,1,0,2,0,3.4,50.2,0,0,325.0,249.079,0,1,1,1,0,0,0,0,0,0,0,0
8831,Diisobutyl Adipate,bis(2-methylpropyl) hexanedioate,CC(C)COC(=O)CCCCC(=O)OCC(C)C,"InChI=1S/C14H26O4/c1-11(2)9-17-13(15)7-5-6-8-14(16)18-10-12(3)4/h11-12H,5-10H2,1-4H3",,odorless,"['estery', 'mild']",,estery@mild,0,,,0,FDB021779,,4475,68954-45-0@141-04-8,carboxylic acid derivative@carboxylic acid ester,0,0,18,4,0,0,0,0,0,258.358,0,258.183,216.0,0,1,0,11,0,3.2,52.6,0,0,220.0,258.183,0,0,0,1,0,0,0,0,0,0,0,0
8988,D-proline,(2R)-pyrrolidine-2-carboxylic acid,C1CC(NC1)C(=O)O,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1",sweet,odorless,['sweet'],,,0,Sweet,,0,,20027.0,,344-25-2,amine@secondary amine@secondary aliphatic amine (dialkylamine)@carboxylic acid derivative@carboxylic acid@heterocyclic compound@alpha-aminoacid,0,0,8,3,2,0,1,0,0,115.132,0,115.063,89.2,1,1,0,1,0,-2.5,49.3,1,1,103.0,115.063,0,1,0,0,1,0,0,0,0,0,1,0
9290,Calcium Gluconate,"calcium;(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Ca+2],"InChI=1S/2C6H12O7.Ca/c2*7-1-2(8)3(9)4(10)5(11)6(12)13;/h2*2-5,7-11H,1H2,(H,12,13);/q;;+2/p-2/t2*2-,3-,4+,5-;/m11./s1",tasteless,odorless,['odorless'],,odorless,0,,,0,FDB001981,,,299-28-5@18016-24-5,"cation@anion@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@carboxylic acid derivative@carboxylic acid salt@alpha-hydroxyacid",0,0,27,14,10,0,0,0,0,430.372,0,430.064,,0,3,0,8,0,,283.0,8,8,165.0,430.064,0,1,0,1,0,0,0,0,0,0,0,0
9649,Brucinum,"(4aR,5aS,8aR,15bR)-10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinoline-14-one",COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,"InChI=1S/C23H26N2O4/c1-27-16-8-14-15(9-17(16)28-2)25-20(26)10-18-21-13-7-19-23(14,22(21)25)4-5-24(19)11-12(13)3-6-29-18/h3,8-9,13,18-19,21-22H,4-7,10-11H2,1-2H3/t13-,18?,19-,21-,22?,23+/m0/s1",very bitter taste,odorless,['bitter'],,,1,,91.0,0,,,,357-57-3,ether@dialkyl ether@alkyl aryl ether@amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@carboxylic acid derivative@carboxylic acid amide@tertiary carboxylic acid amide@lactam@alkene@aromatic compound@heterocyclic compound,0,2,29,5,0,0,1,0,0,394.471,0,394.189,289.8,0,1,0,2,0,1.0,51.2,4,6,785.0,394.189,0,1,1,1,0,0,0,0,0,0,0,0
10112,Calcium Carbonate,calcium;carbonate,C(=O)([O-])[O-].[Ca+2],"InChI=1S/CH2O3.Ca/c2-1(3)4;/h(H2,2,3,4);/q;+2/p-2",chalky taste@tasteless,odorless,['odorless'],,odorless,0,,,0,FDB015437,,,"13397-26-7@1317-65-3@471-34-1@13701-58-1@72608-12-9@308068-21-5@13397-25-6@471-34-1, 7440-70-2",cation@anion@carbonic acid derivative,0,0,5,3,0,0,0,0,0,100.086,0,99.947,,0,2,0,0,0,,63.2,0,0,18.8,99.947,0,1,0,1,0,0,0,0,0,0,0,0
10340,Sodium Carbonate,disodium;carbonate,C(=O)([O-])[O-].[Na+].[Na+],"InChI=1S/CH2O3.2Na/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2",alkaline taste,odorless,['odorless'],,odorless,0,,,0,FDB015391,,,"497-19-8, 6132-02-1, 7440-23-5@497-19-8@7542-12-3",cation@anion@carbonic acid derivative,0,0,6,3,0,0,0,0,0,105.988,0,105.964,,0,3,0,0,0,,63.2,0,0,18.8,105.964,0,1,0,1,0,0,0,0,0,0,0,0
11029,Magnesium Carbonate,magnesium;carbonate,C(=O)([O-])[O-].[Mg+2],"InChI=1S/CH2O3.Mg/c2-1(3)4;/h(H2,2,3,4);/q;+2/p-2",,odorless,['odorless'],,odorless,0,,,0,FDB013290,,,7757-69-9@13717-00-5@546-93-0,cation@anion@carbonic acid derivative,0,0,5,3,0,0,0,0,0,84.313,0,83.97,,0,2,0,0,0,,63.2,0,0,18.8,83.97,0,1,0,1,0,0,0,0,0,0,0,0
11079,Naphazoline Hydrochloride,"2-(naphthalen-1-ylmethyl)-4,5-dihydro-1H-imidazole;hydrochloride",C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,"InChI=1S/C14H14N2.ClH/c1-2-7-13-11(4-1)5-3-6-12(13)10-14-15-8-9-16-14;/h1-7H,8-10H2,(H,15,16);1H",bitter,odorless,['bitter'],,,1,,335.0,0,,,,550-99-2,carboxylic acid derivative@carboxylic acid amidine@aromatic compound@heterocyclic compound,0,0,17,1,2,0,0,0,0,246.738,0,246.092,,0,2,0,2,0,,24.4,0,0,272.0,246.092,0,1,1,1,0,0,0,0,0,0,0,0
11199,Ethenol,ethenol,C=CO,"InChI=1S/C2H4O/c1-2-3/h2-3H,1H2",tasteless,odorless,['odorless'],,odorless,0,,,0,FDB016802,,,557-75-5@9002-89-5,enol,0,0,3,1,1,0,0,0,0,44.053,0,44.026,39.5,0,1,0,0,0,0.5,20.2,0,0,10.3,44.026,0,1,0,1,0,0,0,0,0,0,0,0
11430,Potassium Carbonate,dipotassium;carbonate,C(=O)([O-])[O-].[K+].[K+],"InChI=1S/CH2O3.2K/c2-1(3)4;;/h(H2,2,3,4);;/q;2*+1/p-2",alkaline taste,odorless,['odorless'],,odorless,0,,,0,FDB015412,,,"298-14-6, 584-08-7@584-08-7@17353-70-7",cation@anion@carbonic acid derivative,0,0,6,3,0,0,0,0,0,138.205,0,137.912,,0,3,0,0,0,,63.2,0,0,18.8,137.912,0,1,0,1,0,0,0,0,0,0,0,0
12403,Heneicosane,henicosane,CCCCCCCCCCCCCCCCCCCCC,"InChI=1S/C21H44/c1-3-5-7-9-11-13-15-17-19-21-20-18-16-14-12-10-8-6-4-2/h3-21H2,1-2H3",,odorless,"['alkane', 'waxy']",,alkane@waxy,0,,,1,FDB004728,,,629-94-7,,0,0,21,0,0,0,1,0,0,296.583,1,296.344,,0,1,0,18,0,11.0,0.0,0,0,143.0,296.344,0,0,0,1,0,0,0,0,0,0,0,0
12405,Docosane,docosane,CCCCCCCCCCCCCCCCCCCCCC,"InChI=1S/C22H46/c1-3-5-7-9-11-13-15-17-19-21-22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3",,odorless,"['alkane', 'waxy']",,alkane@waxy,0,,,1,FDB004725,,,629-97-0,,0,0,22,0,0,0,1,0,0,310.61,0,310.36,,0,1,0,19,0,11.5,0.0,0,0,153.0,310.36,0,0,0,1,0,0,0,0,0,0,0,0
12534,Tricosane,tricosane,CCCCCCCCCCCCCCCCCCCCCCC,"InChI=1S/C23H48/c1-3-5-7-9-11-13-15-17-19-21-23-22-20-18-16-14-12-10-8-6-4-2/h3-23H2,1-2H3",,odorless,"['alkane', 'waxy']",,alkane@waxy,0,,,1,FDB004733,,,638-67-5,,0,0,23,0,0,0,1,0,0,324.637,1,324.376,,0,1,0,20,0,12.1,0.0,0,0,165.0,324.376,0,0,0,1,0,0,0,0,0,0,0,0
12560,erythromycin,"(3R,4S,5S,6R,7R,9R,11R,12R,13S,14R)-6-[(2S,3R,4S,6R)-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-14-ethyl-7,12,13-trihydroxy-4-[(2R,4R,5S,6S)-5-hydroxy-4-methoxy-4,6-dimethyloxan-2-yl]oxy-3,5,7,9,11,13-hexamethyl-oxacyclotetradecane-2,10-dione",CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,"InChI=1S/C37H67NO13/c1-14-25-37(10,45)30(41)20(4)27(39)18(2)16-35(8,44)32(51-34-28(40)24(38(11)12)15-19(3)47-34)21(5)29(22(6)33(43)49-25)50-26-17-36(9,46-13)31(42)23(7)48-26/h18-26,28-32,34,40-42,44-45H,14-17H2,1-13H3/t18-,19-,20+,21+,22-,23+,24+,25-,26+,28-,29+,30-,31+,32-,34+,35-,36-,37-/m1/s1",bitter,odorless,['bitter'],,,1,,99.0,0,,,,643-22-1@82343-12-2@7540-22-9@114-07-8@7704-67-8,"carbonyl compound@ketone@acetal@hydroxy compound@alcohol@secondary alcohol@tertiary alcohol@1,2-diol@ether@dialkyl ether@amine@tertiary amine@tertiary aliphatic amine (trialkylamine)@carboxylic acid derivative@carboxylic acid ester@lactone@heterocyclic compound",0,0,51,14,5,0,1,0,0,733.937,0,733.461,,0,1,0,7,0,2.7,194.0,18,18,1180.0,733.461,0,1,1,1,0,0,0,0,0,0,0,0
13344,Potassium citrate,"tripotassium;2-hydroxypropane-1,2,3-tricarboxylate",C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+],"InChI=1S/C6H8O7.3K/c7-3(8)1-6(13,5(11)12)2-4(9)10;;;/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12);;;/q;3*+1/p-3","has cooling, saline taste",odorless,['odorless'],,odorless,0,,,0,FDB020551,,,"866-84-2@7778-49-6@866-84-2, 6100-05-6",cation@anion@hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid salt@alpha-hydroxyacid,0,0,16,7,1,0,1,0,0,306.394,0,305.895,,1,4,0,2,0,,141.0,0,0,211.0,305.895,0,1,0,1,0,0,0,0,0,0,0,0
14777,Calcium hydrate,calcium;dihydroxide,[OH-].[OH-].[Ca+2],InChI=1S/Ca.2H2O/h;2*1H2/q+2;;/p-2,slightly bitter alkaline taste,odorless,"['odorless', 'bitter']",,odorless@bitter,1,,622.0,0,FDB015431,,,1305-62-0@12177-68-3,cation@anion,0,0,3,2,2,0,0,0,0,74.092,0,73.968,,0,3,0,0,0,,2.0,0,0,2.8,73.968,0,0,1,1,0,0,0,0,0,0,0,0
14778,Calcium Oxide,oxocalcium,O=[Ca],InChI=1S/Ca.O,,odorless,['odorless'],,odorless,0,,,0,FDB015401,,,1305-62-0@1305-78-8,,0,0,2,1,0,0,1,0,0,56.077,0,55.958,,0,1,0,0,0,,17.1,0,0,2.0,55.958,0,1,0,1,0,0,0,0,0,0,0,0
14792,Magnesium Oxide,oxomagnesium,O=[Mg],InChI=1S/Mg.O,,odorless,['odorless'],,odorless,0,,,0,FDB015358,,,1317-74-4@1309-48-4,,0,0,2,1,0,0,0,0,0,40.304,0,39.98,,0,1,0,0,0,,17.1,0,0,2.0,39.98,0,1,0,1,0,0,0,0,0,0,0,0
14806,Zinc Oxide,oxozinc,O=[Zn],InChI=1S/O.Zn,bitter taste,odorless,['odorless'],,odorless,0,,,0,FDB013489,,,"1314-13-2, 7440-66-6@91315-44-5@1314-13-2@8051-03-4",,0,0,2,1,0,0,0,0,0,81.379,0,79.924,,0,1,0,0,0,,17.1,0,0,2.0,79.924,0,1,0,1,0,0,0,0,0,0,0,0
23987,Helium,helium,[He],InChI=1S/He,tasteless,odorless,['odorless'],,odorless,0,,,0,FDB016248,,,7440-59-7@71086-78-7,,0,0,1,0,0,0,0,0,0,4.003,0,4.003,,0,1,0,0,0,,0.0,0,0,0.0,4.003,0,1,0,1,0,0,0,0,0,0,0,0
24083,Magnesium Sulfate,magnesium;sulfate,[O-]S(=O)(=O)[O-].[Mg+2],"InChI=1S/Mg.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2","saline, bitter taste",odorless,['bitter'],,,1,,16.0,0,,,,7487-88-9@68081-97-0@18939-43-0@22189-08-8,cation@anion@sulfuric acid derivative@sulfuric acid,0,0,6,4,0,0,0,0,0,120.361,0,119.937,,0,2,0,0,0,,88.6,0,0,62.2,119.937,0,1,1,1,0,0,0,0,0,0,0,0
24261,Silica,dioxosilane,O=[Si]=O,InChI=1S/O2Si/c1-3-2,,odorless,['odorless'],,odorless,0,,,0,FDB014819,,,"13778-38-6@112945-52-5@91053-39-3@10279-57-9@61790-53-2@1317-79-9@14639-89-5@92283-58-4@13778-37-5@67256-35-3@7631-86-9@7631-86-9, 112926-00-8@15468-32-3@68909-20-6@11126-22-0@112926-00-8@68611-44-9@99439-28-8@14464-46-1@15723-40-7@14808-60-7@17679-64-0@60676-86-0@308066-74-2",,0,0,3,2,0,0,1,0,0,60.083,0,59.967,48.8,0,1,0,0,0,,34.1,0,0,18.3,59.967,0,1,0,1,0,0,0,0,0,0,0,0
24268,Sodium Nitrate,sodium;nitrate,[N+](=O)([O-])[O-].[Na+],InChI=1S/NO3.Na/c2-1(3)4;/q-1;+1,"saline, slightly bitter taste",odorless,['odorless'],,odorless,0,,,0,FDB015397,,,7631-99-4,cation@anion,0,0,5,3,0,0,0,0,0,84.994,0,84.978,,0,2,0,0,0,,62.9,0,0,18.8,84.978,0,1,0,1,0,0,0,0,0,0,0,0
24310,beta-D-Fructopyranose,"(2R,3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",C1C(C(C(C(O1)(CO)O)O)O)O,"InChI=1S/C6H12O6/c7-2-6(11)5(10)4(9)3(8)1-12-6/h3-5,7-11H,1-2H2/t3-,4-,5+,6-/m1/s1",sweet,odorless,['sweet'],,,0,Sweet,,0,,8427.0,,7660-25-5,"hemiacetal@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@heterocyclic compound",0,0,12,6,5,0,0,0,0,180.156,0,180.063,122.6,0,1,0,1,0,-2.8,110.0,4,4,162.0,180.063,0,1,0,0,1,0,0,0,0,0,1,0
24434,Potassium Nitrate,potassium;nitrate,[N+](=O)([O-])[O-].[K+],InChI=1S/K.NO3/c;2-1(3)4/q+1;-1,"cooling, saline pungent taste",odorless,['odorless'],,odorless,0,,,0,FDB015409,,,"7757-79-1@7440-09-7, 7757-79-1",cation@anion,0,0,5,3,0,0,1,0,0,101.102,0,100.952,,0,2,0,0,0,,62.9,0,0,18.8,100.952,0,1,0,1,0,0,0,0,0,0,0,0
24439,Trimagnesium Phosphate,trimagnesium;diphosphate,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Mg+2].[Mg+2].[Mg+2],"InChI=1S/3Mg.2H3O4P/c;;;2*1-5(2,3)4/h;;;2*(H3,1,2,3,4)/q3*+2;;/p-6",tasteless,odorless,['odorless'],,odorless,0,,,0,FDB013362,,,7757-87-1,cation@anion@phosphoric acid derivative@phosphoric acid,0,0,13,8,0,0,0,0,0,262.855,0,261.862,,0,5,0,0,0,,173.0,0,0,36.8,261.862,0,1,0,1,0,0,0,0,0,0,0,0
24456,Calcium phosphate,tricalcium;diphosphate,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Ca+2].[Ca+2].[Ca+2],"InChI=1S/3Ca.2H3O4P/c;;;2*1-5(2,3)4/h;;;2*(H3,1,2,3,4)/q3*+2;;/p-6",tasteless,odorless,['odorless'],,odorless,0,,,0,FDB013356,,3081,21063-37-6@10103-46-5@7758-87-4,cation@anion@phosphoric acid derivative@phosphoric acid,0,0,13,8,0,0,1,0,0,310.174,1,309.795,,1,5,0,0,0,,173.0,0,0,36.8,309.795,0,1,0,1,0,0,0,0,0,0,0,0
24507,Potassium Sulfate,dipotassium;sulfate,[O-]S(=O)(=O)[O-].[K+].[K+],"InChI=1S/2K.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2","hard, bitter, saline taste",odorless,['bitter'],,,1,,416.0,0,,,,10233-01-9@7778-80-5,cation@anion@sulfuric acid derivative@sulfuric acid,0,0,7,4,0,0,0,0,0,174.253,0,173.879,,0,3,0,0,0,,88.6,0,0,62.2,173.879,0,1,1,1,0,0,0,0,0,0,0,0
24619,Calcium Iodate,calcium;diiodate,[O-]I(=O)=O.[O-]I(=O)=O.[Ca+2],"InChI=1S/Ca.2HIO3/c;2*2-1(3)4/h;2*(H,2,3,4)/q+2;;/p-2",,odorless,['odorless'],,odorless,0,,,0,FDB015444,,,7789-80-2,cation@anion,0,0,9,6,0,0,1,0,0,389.881,0,389.741,,0,3,0,0,0,,114.0,0,0,36.5,389.741,0,1,0,1,0,0,0,0,0,0,0,0
24749,Aldohexose,"2,3,4,5,6-pentahydroxyhexanal",C(C(C(C(C(C=O)O)O)O)O)O,"InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h1,3-6,8-12H,2H2",sweet,odorless,['sweet'],,,0,Sweet,,0,,104.0,,50-99-7@2595-97-3@45009-62-9@25191-16-6@1990-29-0,"carbonyl compound@aldehyde@hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol",0,4,12,6,5,0,1,0,0,180.156,0,180.063,129.5,1,1,0,5,0,-2.9,118.0,0,4,138.0,180.063,0,1,0,0,1,0,0,0,0,0,1,0
25517,Ammonium Chloride,azanium;chloride,[NH4+].[Cl-],InChI=1S/ClH.H3N/h1H;1H3,"cooling, saline",odorless,['odorless'],,odorless,0,,,0,FDB013385,,,12125-02-9@54450-56-5,cation@anion,0,0,2,1,1,0,0,0,0,53.489,0,53.003,,0,2,0,0,0,,1.0,0,0,0.0,53.003,0,1,0,1,0,0,0,0,0,0,0,0
27350,Pancuronium Bromide,"[(2S,3S,5S,8R,9S,10S,13S,14S,16S,17R)-17-acetyloxy-10,13-dimethyl-2,16-bis(1-methylpiperidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate;dibromide",CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],"InChI=1S/C35H60N2O4.2BrH/c1-24(38)40-32-21-26-13-14-27-28(35(26,4)23-31(32)37(6)19-11-8-12-20-37)15-16-34(3)29(27)22-30(33(34)41-25(2)39)36(5)17-9-7-10-18-36;;/h26-33H,7-23H2,1-6H3;2*1H/q+2;;/p-2/t26-,27+,28-,29-,30-,31-,32-,33-,34-,35-;;/m0../s1",bitter,odorless,['bitter'],,,1,,360.0,0,,,,15500-66-0,cation@anion@quaternary ammonium salt@carboxylic acid derivative@carboxylic acid ester@heterocyclic compound,0,0,43,6,0,0,0,0,0,732.683,0,732.29,,0,3,0,6,0,,52.6,10,10,1000.0,730.292,0,1,1,1,0,0,0,0,0,0,0,0
31304,Picrotoxinum,,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,"InChI=1S/C15H18O7.C15H16O6/c1-12(2,18)6-7-10(16)20-8(6)9-13(3)14(7,19)4-5-15(13,22-5)11(17)21-9;1-5(2)7-8-11(16)19-9(7)10-13(3)14(8,18)4-6-15(13,21-6)12(17)20-10/h5-9,18-19H,4H2,1-3H3;6-10,18H,1,4H2,2-3H3/t5-,6+,7?,8?,9-,13-,14-,15+;6?,7-,8?,9?,10+,13+,14+,15-/m10/s1",very bitter,odorless,['bitter'],,,1,,407.0,0,,,,124-87-8,hydroxy compound@alcohol@tertiary alcohol@ether@dialkyl ether@carboxylic acid derivative@carboxylic acid ester@lactone@alkene@heterocyclic compound,0,5,43,13,3,0,0,0,0,602.589,0,602.2,,0,2,0,2,0,,191.0,11,16,1290.0,602.2,0,1,1,1,0,0,0,0,0,0,0,0
33032,L-glutamic acid,(2S)-2-aminopentanedioic acid,C(CC(=O)O)C(C(=O)O)N,"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",umami sour taste@acidic (glutamate-like) taste,odorless,"['yeast', 'bread', 'baked', 'mild']",Savory,yeast@bread@baked@mild,0,,,0,FDB012535,,3285,25513-46-6@56-86-0,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid,0,0,10,5,3,0,1,0,0,147.13,1,147.053,108.5,0,1,0,4,0,-3.7,101.0,1,1,145.0,147.053,0,0,0,1,0,0,0,0,0,0,0,0
60961,adenosine,"(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1","mild, saline, or bitter taste",odorless,['sweet-like'],,,0,Sweet-like,,0,,30595.0,,5536-17-4@58-61-7@30143-02-3,"hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol@amine@primary amine@primary aromatic amine@aromatic compound@heterocyclic compound",0,0,19,8,4,1,0,0,0,267.245,0,267.097,183.3,0,1,0,2,0,-1.1,140.0,4,4,335.0,267.097,0,1,0,0,0,0,0,0,0,0,0,0
64927,Chloroquine diphosphate,"4-N-(7-chloroquinolin-4-yl)-1-N,1-N-diethylpentane-1,4-diamine;phosphoric acid",CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,"InChI=1S/C18H26ClN3.2H3O4P/c1-4-22(5-2)12-6-7-14(3)21-17-10-11-20-18-13-15(19)8-9-16(17)18;2*1-5(2,3)4/h8-11,13-14H,4-7,12H2,1-3H3,(H,20,21);2*(H3,1,2,3,4)",bitter taste,odorless,['bitter'],,,1,,641.0,0,,,,50-63-5,amine@secondary amine@secondary aliphatic/aromatic amine (alkylarylamine)@tertiary amine@tertiary aliphatic amine (trialkylamine)@halogen derivative@aryl chloride@phosphoric acid derivative@phosphoric acid@aromatic compound@heterocyclic compound,0,1,32,11,7,0,0,0,0,515.865,0,515.135,,0,3,0,8,0,,184.0,0,1,359.0,515.135,0,1,1,1,0,0,0,0,0,0,0,0
71080,D-alanine,(2R)-2-aminopropanoic acid,CC(C(=O)O)N,"InChI=1S/C3H7NO2/c1-2(4)3(5)6/h2H,4H2,1H3,(H,5,6)/t2-/m1/s1",sweet taste,odorless,['sweet'],,,0,Sweet,,0,,20021.0,,338-69-2,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid,0,0,6,3,2,0,1,0,0,89.094,0,89.048,68.8,1,1,0,1,0,-3.0,63.3,1,1,61.8,89.048,0,1,0,0,1,0,0,0,0,0,1,0
82170,L-Sorbitol,"(2R,3S,4S,5S)-hexane-1,2,3,4,5,6-hexol",C(C(C(C(C(CO)O)O)O)O)O,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m0/s1","sweet taste, approx 60% as sweet as sugar (wt/wt)",odorless,['sweet'],,,0,Sweet,,0,,185.0,,6706-59-8,"hydroxy compound@alcohol@primary alcohol@secondary alcohol@1,2-diol",0,0,12,6,6,1,0,0,0,182.172,0,182.079,131.4,0,1,0,5,0,-3.1,121.0,4,4,105.0,182.079,0,1,0,0,1,0,0,0,0,0,1,0
