pubchem_id,common_name,iupac_name,smile,inchi,taste,odor,flavor_profile,fema_flavor_profile,fooddb_flavor_profile,bitter,super_sweet,bitterdb_id,flavornet_id,fooddb_id,supersweetdb_id,fema_number,cas_id,functional_groups,bond_stereo_count,undefined_atom_stereocenter_count,heavy_atom_count,hba_count,hbd_count,synthetic,natural,charge,isotope_atom_count,molecular_weight,fenoroli_and_os,exact_mass,volume3d,unknown_natural,covalently_bonded_unit_count,undefined_bond_stereocenter_count,num_rotatablebonds,defined_bond_stereocenter_count,xlogp,topological_polor_surfacearea,defined_atom_stereocenter_count,atom_stereo_count,complexity,monoisotopic_mass,has_odor,one_tag,has_bitter,no_sweet,has_sweet,fruity,green,floral,woody,herbal,only_sweet,sweet_and_something_else
6274,L-histidine,(2S)-2-amino-3-(1H-imidazol-5-yl)propanoic acid,C1=C(NC=N1)CC(C(=O)O)N,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",sweet,,"['odorless', 'bitter']",,odorless@bitter,1,,705.0,0,FDB011856,,3694,71-00-1@26062-48-6,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@aromatic compound@heterocyclic compound@alpha-aminoacid,0,0,11,4,3,0,1,0,0,155.157,1,155.069,117.2,0,1,0,3,0,-3.2,92.0,1,1,151.0,155.069,-1,0,1,1,0,0,0,0,0,0,0,0
6282,Bromthalein,"disodium;2-hydroxy-5-[4,5,6,7-tetrabromo-1-(4-hydroxy-3-sulfonatophenyl)-3-oxo-2-benzofuran-1-yl]benzenesulfonate",C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],"InChI=1S/C20H10Br4O10S2.2Na/c21-15-13-14(16(22)18(24)17(15)23)20(34-19(13)27,7-1-3-9(25)11(5-7)35(28,29)30)8-2-4-10(26)12(6-8)36(31,32)33;;/h1-6,25-26H,(H,28,29,30)(H,31,32,33);;/q;2*+1/p-2",bitter,odorless,['bitter'],,,1,,496.0,0,,,,71-67-0,cation@anion@hydroxy compound@phenol or hydroxyhetarene@halogen derivative@aryl bromide@carboxylic acid derivative@carboxylic acid ester@lactone@sulfonic acid derivative@sulfonic acid@aromatic compound@heterocyclic compound,0,0,38,10,2,0,0,0,0,837.99,0,837.605,,0,3,0,2,0,,198.0,0,0,994.0,833.609,0,1,1,1,0,0,0,0,0,0,0,0
6305,L-tryptophan,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",flat taste@slightly bitter,odorless,['bitter'],,,1,,827.0,0,,,,153-94-6@73-22-3,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@aromatic compound@heterocyclic compound@alpha-aminoacid,0,0,15,3,3,0,1,0,0,204.229,0,204.09,158.4,0,1,0,3,0,-1.1,79.1,1,1,245.0,204.09,0,1,1,1,0,0,0,0,0,0,0,0
6306,l-isoleucine,"(2S,3S)-2-amino-3-methylpentanoic acid",CCC(C)C(C(=O)O)N,"InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1",bitter,,"['odorless', 'bitter']",,odorless@bitter,1,,269.0,0,FDB012397,,4675,73-32-5@443-79-8,amine@primary amine@primary aliphatic amine (alkylamine)@carboxylic acid derivative@carboxylic acid@alpha-aminoacid,0,0,9,3,2,0,0,0,0,131.175,0,131.095,106.1,0,1,0,3,0,-1.7,63.3,2,2,103.0,131.095,-1,0,1,1,0,0,0,0,0,0,0,0
6433,Sulfonethylmethane,"2,2-bis(ethylsulfonyl)butane",CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,"InChI=1S/C8H18O4S2/c1-5-8(4,13(9,10)6-2)14(11,12)7-3/h5-7H2,1-4H3",,,['bitter'],,,1,,497.0,0,,,,76-20-0,sulfone,0,0,14,4,0,0,0,0,0,242.348,0,242.065,175.2,0,1,0,5,0,1.0,85.0,0,0,333.0,242.065,-1,1,1,1,0,0,0,0,0,0,0,0
6454,Cyclopentobarbital,"5-cyclopent-2-en-1-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",C=CCC1(C(=O)NC(=O)NC1=O)C2CCC=C2,"InChI=1S/C12H14N2O3/c1-2-7-12(8-5-3-4-6-8)9(15)13-11(17)14-10(12)16/h2-3,5,8H,1,4,6-7H2,(H2,13,14,15,16,17)",,,['bitter'],,,1,,583.0,0,,,,76-68-6,"carboxylic acid derivative@carboxylic acid imide@carboxylic acid imide, N-unsubstituted@urea@alkene@heterocyclic compound",0,1,17,3,2,0,0,0,0,234.255,0,234.1,176.3,0,1,0,3,0,1.3,75.3,0,1,406.0,234.1,-1,1,1,1,0,0,0,0,0,0,0,0
6463,Benzilic Acid,"2-hydroxy-2,2-diphenylacetic acid",C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O,"InChI=1S/C14H12O3/c15-13(16)14(17,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10,17H,(H,15,16)",bitter taste,characteristic odor,['bitter'],,,1,,607.0,0,,,,76-93-7,hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid@aromatic compound@alpha-hydroxyacid,0,0,17,3,2,0,0,0,0,228.247,0,228.079,179.4,0,1,0,3,0,2.3,57.5,0,0,245.0,228.079,1,1,1,1,0,0,0,0,0,0,0,0
6464,Aprobarbital,"5-propan-2-yl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,"InChI=1S/C10H14N2O3/c1-4-5-10(6(2)3)7(13)11-9(15)12-8(10)14/h4,6H,1,5H2,2-3H3,(H2,11,12,13,14,15)",slightly bitter,,['bitter'],,,1,,427.0,0,,,,77-02-1,"carboxylic acid derivative@carboxylic acid imide@carboxylic acid imide, N-unsubstituted@urea@alkene@heterocyclic compound",0,0,15,3,2,0,0,0,0,210.233,0,210.1,158.8,0,1,0,3,0,1.1,75.3,0,0,314.0,210.1,-1,1,1,1,0,0,0,0,0,0,0,0
6465,Piperidione,"3,3-diethylpiperidine-2,4-dione",CCC1(C(=O)CCNC1=O)CC,"InChI=1S/C9H15NO2/c1-3-9(4-2)7(11)5-6-10-8(9)12/h3-6H2,1-2H3,(H,10,12)",,,['bitter'],,,1,,411.0,0,,,,77-03-2,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid amide@secondary carboxylic acid amide@lactam@heterocyclic compound,0,0,12,2,1,0,0,0,0,169.224,0,169.11,133.5,0,1,0,2,0,0.8,46.2,0,0,207.0,169.11,-1,1,1,1,0,0,0,0,0,0,0,0
6473,Butethal,"5-butyl-5-ethyl-1,3-diazinane-2,4,6-trione",CCCCC1(C(=O)NC(=O)NC1=O)CC,"InChI=1S/C10H16N2O3/c1-3-5-6-10(4-2)7(13)11-9(15)12-8(10)14/h3-6H2,1-2H3,(H2,11,12,13,14,15)",,,['bitter'],,,1,,616.0,0,,,,77-28-1,"carboxylic acid derivative@carboxylic acid imide@carboxylic acid imide, N-unsubstituted@urea@heterocyclic compound",0,0,15,3,2,0,0,0,0,212.249,0,212.116,161.9,0,1,0,4,0,1.7,75.3,0,0,279.0,212.116,-1,1,1,1,0,0,0,0,0,0,0,0
6489,Acecarbromal,N-(acetylcarbamoyl)-2-bromo-2-ethylbutanamide,CCC(CC)(C(=O)NC(=O)NC(=O)C)Br,"InChI=1S/C9H15BrN2O3/c1-4-9(10,5-2)7(14)12-8(15)11-6(3)13/h4-5H2,1-3H3,(H2,11,12,13,14,15)",,,['bitter'],,,1,,259.0,0,,,,77-66-7,"halogen derivative@alkyl bromide@carboxylic acid derivative@carboxylic acid imide@carboxylic acid imide, N-unsubstituted@urea",0,0,15,3,2,0,0,0,0,279.134,0,278.027,181.0,0,1,0,3,0,2.3,75.3,0,0,275.0,278.027,-1,1,1,1,0,0,0,0,0,0,0,0
6506,Triethyl Citrate,"triethyl 2-hydroxypropane-1,2,3-tricarboxylate",CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,"InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3",bitter taste,fruity odor,"['odorless', 'mild', 'bitter', 'fruity', 'wine']",Fruit,fruity@wine@odorless@mild,0,,138.0,0,FDB012587,,3083,77-93-0,hydroxy compound@alcohol@tertiary alcohol@carboxylic acid derivative@carboxylic acid ester,0,0,19,7,1,0,1,0,0,276.285,1,276.121,211.1,0,1,0,11,0,0.1,99.1,0,0,304.0,276.121,1,0,1,1,0,0,0,0,0,0,0,0
6509,Tetraethylammonium hydroxide,tetraethylazanium;hydroxide,CC[N+](CC)(CC)CC.[OH-],"InChI=1S/C8H20N.H2O/c1-5-9(6-2,7-3)8-4;/h5-8H2,1-4H3;1H2/q+1;/p-1",,,['bitter'],,,1,,511.0,0,,,,77-98-5,cation@anion@quaternary ammonium salt,0,0,10,1,1,0,0,0,0,147.262,0,147.162,,0,2,0,4,0,,1.0,0,0,47.5,147.162,-1,1,1,1,0,0,0,0,0,0,0,0
6560,2-Methyl-1-propanol,2-methylpropan-1-ol,CC(C)CO,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",sweet whiskey taste,"sweet, musty odor@odor like that of amyl alcohol, but weaker@penetrating, wine-like, disagreeable odor@suffocating odor of fusel oil@slightly suffocating@nonresidual alcoholic","['solvent', 'ether', 'wine', 'bitter']","Apple, Bitter, Cocoa, Wine",solvent@ether@wine@bitter,1,,,1,FDB003274,,2179,78-83-1@68989-27-5,hydroxy compound@alcohol@primary alcohol,0,0,5,1,1,0,1,0,0,74.123,1,74.073,67.0,0,1,0,1,0,0.8,20.2,0,0,17.6,74.073,1,0,1,1,0,0,0,0,0,0,0,0
6651,Terpin,4-(2-hydroxypropan-2-yl)-1-methylcyclohexan-1-ol,CC1(CCC(CC1)C(C)(C)O)O,"InChI=1S/C10H20O2/c1-9(2,11)8-4-6-10(3,12)7-5-8/h8,11-12H,4-7H2,1-3H3",,,['bitter'],,bitter,1,,,0,FDB014507,,,565-48-0@565-50-4@80-53-5,hydroxy compound@alcohol@tertiary alcohol,0,0,12,2,2,0,1,0,0,172.268,0,172.146,140.6,1,1,0,1,0,1.2,40.5,0,0,155.0,172.146,-1,1,1,1,0,0,0,0,0,0,0,0
6674,dehydrocholic acid,"(4R)-4-[(5S,8R,9S,10S,13R,14S,17R)-10,13-dimethyl-3,7,12-trioxo-1,2,4,5,6,8,9,11,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl]pentanoic acid",CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C,"InChI=1S/C24H34O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-14,16-18,22H,4-12H2,1-3H3,(H,28,29)/t13-,14+,16-,17+,18+,22+,23+,24-/m1/s1",,,['bitter'],,,1,,169.0,0,,,,81-23-2,carbonyl compound@ketone@carboxylic acid derivative@carboxylic acid,0,0,29,5,1,0,0,0,0,402.531,0,402.241,312.6,0,1,0,4,0,2.6,88.5,8,8,756.0,402.241,-1,1,1,1,0,0,0,0,0,0,0,0
6781,Diethyl Phthalate,"diethyl benzene-1,2-dicarboxylate",CCOC(=O)C1=CC=CC=C1C(=O)OCC,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",bitter disagreeable taste,"practically odorless@odorless@very slight, aromatic odor.",['bitter'],,,1,,400.0,0,,,,68988-18-1@84-66-2,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,16,4,0,0,1,0,0,222.24,1,222.089,177.0,0,1,0,6,0,2.5,52.6,0,0,223.0,222.089,1,1,1,1,0,0,0,0,0,0,0,0
6847,1-Naphthoic Acid,naphthalene-1-carboxylic acid,C1=CC=C2C(=C1)C=CC=C2C(=O)O,"InChI=1S/C11H8O2/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,(H,12,13)",,,['bitter'],,,1,,929.0,0,,,,86-55-5@1320-04-3,carboxylic acid derivative@carboxylic acid@aromatic compound,0,0,13,2,1,0,0,0,0,172.183,0,172.052,138.2,0,1,0,1,0,3.1,37.3,0,0,200.0,172.052,-1,1,1,1,0,0,0,0,0,0,0,0
6849,1-Nitronaphthalene,1-nitronaphthalene,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],InChI=1S/C10H7NO2/c12-11(13)10-7-3-5-8-4-1-2-6-9(8)10/h1-7H,,odorless,['bitter'],,,1,,683.0,0,,,,86-57-7@27254-36-0,nitro compound@aromatic compound,0,0,13,2,0,0,0,0,0,173.171,0,173.048,135.2,0,1,0,0,0,3.2,45.8,0,0,200.0,173.048,0,1,1,1,0,0,0,0,0,0,0,0
6873,Isobutyl salicylate,2-methylpropyl 2-hydroxybenzoate,CC(C)COC(=O)C1=CC=CC=C1O,"InChI=1S/C11H14O3/c1-8(2)7-14-11(13)9-5-3-4-6-10(9)12/h3-6,8,12H,7H2,1-2H3",,,"['herbal', 'floral', 'clover', 'bitter', 'orchid']",Floral,herbal@bitter@floral@orchid@clover,0,,709.0,0,FDB015319,,2213,87-19-4,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,3,1,0,0,0,0,194.23,1,194.094,156.9,0,1,0,4,0,3.9,46.5,0,0,189.0,194.094,-1,0,1,1,0,0,0,0,0,0,0,0
6874,Isoamyl salicylate,3-methylbutyl 2-hydroxybenzoate,CC(C)CCOC(=O)C1=CC=CC=C1O,"InChI=1S/C12H16O3/c1-9(2)7-8-15-12(14)10-5-3-4-6-11(10)13/h3-6,9,13H,7-8H2,1-2H3",,,"['wintergreen', 'tobacco', 'metallic', 'floral', 'soapy', 'herbal', 'woody', 'bitter', 'orchid']",Fruit,tobacco@herbal@bitter@floral@wintergreen@woody@orchid@metallic@soapy,0,,710.0,0,FDB019939,,2084,87-20-7,hydroxy compound@phenol or hydroxyhetarene@carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,15,3,1,0,1,0,0,208.257,1,208.11,169.0,0,1,0,5,0,4.6,46.5,0,0,201.0,208.11,-1,0,1,1,0,0,0,0,0,0,0,0
6954,Picric Acid,"2,4,6-trinitrophenol",C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],"InChI=1S/C6H3N3O7/c10-6-4(8(13)14)1-3(7(11)12)2-5(6)9(15)16/h1-2,10H",intensely bitter,odorless,['bitter'],,,1,,404.0,0,,,,88-89-1,hydroxy compound@phenol or hydroxyhetarene@nitro compound@aromatic compound,0,0,16,7,1,0,0,0,0,229.104,0,228.997,151.7,0,1,0,0,0,0.9,158.0,0,0,292.0,228.997,0,1,1,1,0,0,0,0,0,0,0,0
7020,Xanthone,xanthen-9-one,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,InChI=1S/C13H8O2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1-8H,,,['bitter'],,,1,,925.0,0,,,,90-47-1,carbonyl compound@oxo(het)arene@aromatic compound@heterocyclic compound,0,0,15,2,0,0,0,0,0,196.205,0,196.052,155.1,0,1,0,0,0,3.4,26.3,0,0,237.0,196.052,-1,1,1,1,0,0,0,0,0,0,0,0
7028,Pseudoephedrine,"(1S,2S)-2-(methylamino)-1-phenylpropan-1-ol",CC(C(C1=CC=CC=C1)O)NC,"InChI=1S/C10H15NO/c1-8(11-2)10(12)9-6-4-3-5-7-9/h3-8,10-12H,1-2H3/t8-,10+/m0/s1",,,['bitter'],,bitter,1,,,0,FDB022758,,,345-78-8@90-82-4,"hydroxy compound@alcohol@secondary alcohol@1,2-aminoalcohol@amine@secondary amine@secondary aliphatic amine (dialkylamine)@aromatic compound",0,0,12,2,2,0,0,0,0,165.236,0,165.115,138.7,0,1,0,3,0,0.9,32.3,2,2,121.0,165.115,-1,1,1,1,0,0,0,0,0,0,0,0
7144,2-Methoxy-4-Methylphenol,2-methoxy-4-methylphenol,CC1=CC(=C(C=C1)O)OC,"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",,,"['phenolic', 'clove', 'leather', 'smoky', 'bacon', 'medical', 'mesquite', 'carnation', 'medicinal', 'bitter', 'vanilla', 'spice']",Phenol,carnation@spice@vanilla@bacon@clove@smoky@medical@leather@bitter@mesquite@medicinal@phenolic,1,,755.0,0,FDB008862,,2671,93-51-6,hydroxy compound@phenol or hydroxyhetarene@ether@alkyl aryl ether@aromatic compound,0,0,10,2,1,0,1,0,0,138.166,1,138.068,112.8,0,1,0,1,0,1.3,29.5,0,0,103.0,138.068,-1,0,1,1,0,0,0,0,0,0,0,0
7196,Piperonylic Acid,"1,3-benzodioxole-5-carboxylic acid",C1OC2=C(O1)C=C(C=C2)C(=O)O,"InChI=1S/C8H6O4/c9-8(10)5-1-2-6-7(3-5)12-4-11-6/h1-3H,4H2,(H,9,10)",,,['bitter'],,bitter,1,,933.0,0,FDB010554,,,94-53-1,acetal@carboxylic acid derivative@carboxylic acid@aromatic compound@heterocyclic compound,0,0,12,4,1,0,1,0,0,166.132,0,166.027,120.8,1,1,0,1,0,0.4,55.8,0,0,192.0,166.027,-1,1,1,1,0,0,0,0,0,0,0,0
7330,Chlorbetamide,"2,2-dichloro-N-[(2,4-dichlorophenyl)methyl]-N-(2-hydroxyethyl)acetamide",C1=CC(=C(C=C1Cl)Cl)CN(CCO)C(=O)C(Cl)Cl,"InChI=1S/C11H11Cl4NO2/c12-8-2-1-7(9(13)5-8)6-16(3-4-17)11(18)10(14)15/h1-2,5,10,17H,3-4,6H2",,,['bitter'],,,1,,579.0,0,,,,97-27-8,hydroxy compound@alcohol@primary alcohol@halogen derivative@alkyl chloride@aryl chloride@carboxylic acid derivative@carboxylic acid amide@tertiary carboxylic acid amide@aromatic compound,0,0,18,2,1,0,0,0,0,331.014,0,330.951,221.4,0,1,0,5,0,3.1,40.5,0,0,278.0,328.954,-1,1,1,1,0,0,0,0,0,0,0,0
7461,Gamma-Terpinene,"1-methyl-4-propan-2-ylcyclohexa-1,4-diene",CC1=CCC(=CC1)C(C)C,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,7-8H,5-6H2,1-3H3",,,"['lemon', 'gasoline', 'tropical', 'terpene', 'turpentine', 'herbal', 'woody', 'bitter', 'oily', 'lime']","Bitter, Citrus",lemon@lime@gasoline@herbal@turpentine@bitter@oily@woody@tropical@terpene,0,,756.0,1,FDB015968,,3559,99-85-4,alkene,0,0,10,0,0,0,1,0,0,136.238,1,136.125,120.9,0,1,0,1,0,2.8,0.0,0,0,171.0,136.125,-1,0,1,1,0,0,0,0,0,0,0,0
7462,Alpha-Terpinene,"1-methyl-4-propan-2-ylcyclohexa-1,3-diene",CC1=CC=C(CC1)C(C)C,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,6,8H,5,7H2,1-3H3",,,"['lemon', 'citrus', 'terpene', 'medicinal', 'herbal', 'woody', 'bitter', 'camphoraceous']",Lemon,lemon@citrus@herbal@woody@camphoraceous@terpene@medicinal,0,,757.0,1,FDB015967,,3558,99-86-5,alkene,0,0,10,0,0,0,1,0,0,136.238,1,136.125,122.5,0,1,0,1,0,2.8,0.0,0,0,171.0,136.125,-1,0,1,1,0,0,0,0,0,0,0,0
7531,2-Methyl-1-phenyl-2-propanol,2-methyl-1-phenylpropan-2-ol,CC(C)(CC1=CC=CC=C1)O,"InChI=1S/C10H14O/c1-10(2,11)8-9-6-4-3-5-7-9/h3-7,11H,8H2,1-2H3",,,"['rhubarb', 'rose', 'green', 'cortex', 'clean', 'floral', 'bitter', 'oily']",Floral,cortex@rose@bitter@floral@oily@clean@rhubarb@green,0,,715.0,0,FDB008187,,2393,100-86-7,hydroxy compound@alcohol@tertiary alcohol@aromatic compound,0,0,11,1,1,0,1,0,0,150.221,1,150.104,129.8,0,1,0,2,0,2.2,20.2,0,0,112.0,150.104,-1,0,1,1,0,0,0,0,0,0,0,0
7535,Metalkonium chloride,benzyl-[2-(dodecylamino)-2-oxoethyl]-dimethylazanium;chloride,CCCCCCCCCCCCNC(=O)C[N+](C)(C)CC1=CC=CC=C1.[Cl-],"InChI=1S/C23H40N2O.ClH/c1-4-5-6-7-8-9-10-11-12-16-19-24-23(26)21-25(2,3)20-22-17-14-13-15-18-22;/h13-15,17-18H,4-12,16,19-21H2,1-3H3;1H",,,['bitter'],,,1,,562.0,0,,,,100-95-8,cation@anion@quaternary ammonium salt@carboxylic acid derivative@carboxylic acid amide@secondary carboxylic acid amide@aromatic compound,0,0,27,2,1,0,0,0,0,397.044,0,396.291,,0,2,0,15,0,,29.1,0,0,348.0,396.291,-1,1,1,1,0,0,0,0,0,0,0,0
7593,"1,3-Diphenylacetone","1,3-diphenylpropan-2-one",C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,"InChI=1S/C15H14O/c16-15(11-13-7-3-1-4-8-13)12-14-9-5-2-6-10-14/h1-10H,11-12H2",,,"['benzaldehyde', 'bitter', 'plastic', 'almond', 'seedy']",Cut Grass,benzaldehyde@bitter@plastic@almond@seedy,1,,,0,FDB010493,,2397,102-04-5,carbonyl compound@ketone@aromatic compound,0,0,16,1,0,0,0,0,0,210.276,1,210.104,179.7,0,1,0,4,0,3.1,17.1,0,0,188.0,210.104,-1,0,1,1,0,0,0,0,0,0,0,0
7655,Phenethyl isobutyrate,2-phenylethyl 2-methylpropanoate,CC(C)C(=O)OCCC1=CC=CC=C1,"InChI=1S/C12H16O2/c1-10(2)12(13)14-9-8-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",,,"['peach', 'rose', 'pastry', 'tea', 'floral', 'bitter', 'fruity']",Green,peach@rose@pastry@floral@fruity@tea,0,,758.0,0,FDB013620,,2862,103-48-0,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,14,2,0,0,1,0,0,192.258,1,192.115,162.5,0,1,0,5,0,3.3,26.3,0,0,169.0,192.115,-1,0,1,1,0,0,0,0,0,0,0,0
7711,2-Phenylethyl formate,2-phenylethyl formate,C1=CC=C(C=C1)CCOC=O,"InChI=1S/C9H10O2/c10-8-11-7-6-9-4-2-1-3-5-9/h1-5,8H,6-7H2",,,"['hyacinth', 'rose', 'green', 'herbal', 'watercress', 'bitter']",Green,watercress@rose@herbal@bitter@hyacinth@green,0,,760.0,0,FDB020161,,2864,104-62-1,carboxylic acid derivative@carboxylic acid ester@aromatic compound,0,0,11,2,0,0,1,0,0,150.177,1,150.068,124.0,0,1,0,4,0,2.1,26.3,0,0,106.0,150.068,-1,0,1,1,0,0,0,0,0,0,0,0
7768,azepan-2-one,azepan-2-one,C1CCC(=O)NCC1,"InChI=1S/C6H11NO/c8-6-4-2-1-3-5-7-6/h1-5H2,(H,7,8)",unpleasant,... unpleasant odor ...,"['spicy', 'bitter', 'amine']",Spice,bitter@amine@spicy,1,,109.0,0,FDB009075,,4235,105-60-2@9012-16-2,carboxylic acid derivative@carboxylic acid amide@secondary carboxylic acid amide@lactam@heterocyclic compound,0,0,8,1,1,0,1,0,0,113.16,1,113.084,92.2,0,1,0,0,0,-0.1,29.1,0,0,90.5,113.084,1,0,1,1,0,0,0,0,0,0,0,0
7792,"3,7-Dimethyl-1-octanol","3,7-dimethyloctan-1-ol",CC(C)CCCC(C)CCO,"InChI=1S/C10H22O/c1-9(2)5-4-6-10(3)7-8-11/h9-11H,4-8H2,1-3H3",,,"['waxy', 'citrus', 'aldehydic', 'musty', 'green', 'soapy', 'bitter', 'leathery']",Floral,citrus@waxy@bitter@musty@aldehydic@soapy@leathery@green,0,,718.0,0,FDB014093,,2391,106-21-8@68680-98-8@1333-49-9@1117-60-8,hydroxy compound@alcohol@primary alcohol,0,1,11,1,1,0,1,0,0,158.285,1,158.167,144.0,0,1,0,6,0,3.6,20.2,0,1,78.9,158.167,-1,0,1,1,0,0,0,0,0,0,0,0
7896,"1,3-Butanediol","butane-1,3-diol",CC(CCO)O,"InChI=1S/C4H10O2/c1-4(6)2-3-5/h4-6H,2-3H2,1H3",sweet flavor with bitter aftertaste,practically odorless@odorless when pure,"['odorless', 'bitter']",,odorless@bitter,1,,719.0,0,FDB003379,,,107-88-0,hydroxy compound@alcohol@primary alcohol@secondary alcohol,0,1,6,2,2,0,1,0,0,90.122,1,90.068,75.2,0,1,0,2,0,-0.4,40.5,0,1,28.7,90.068,1,0,1,1,0,0,0,0,0,0,0,0
7975,2-Methylpyridine,2-methylpyridine,CC1=CC=CC=N1,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",,strong unpleasant odor,"['bitter', 'sweat']",,sweat@bitter,1,,685.0,1,FDB004399,,,109-06-8@1333-41-1,aromatic compound@heterocyclic compound,0,0,7,1,0,0,1,0,0,93.129,1,93.058,80.8,0,1,0,0,0,1.1,12.9,0,0,52.1,93.058,1,0,1,1,0,0,0,0,0,0,0,0
7997,Propyl acetate,propyl acetate,CCCOC(=O)C,"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3","pleasant, bittersweet flavor reminiscent of pear on dilution.","pleasant odor@odor of pears@mild, fruity odor","['solvent', 'fusel', 'pear', 'celery', 'raspberry', 'bitter', 'fruity']","Celery, Floral, Pear, Red Fruit",solvent@bitter@fusel@fruity@celery@pear@raspberry,0,,762.0,0,FDB012549,,2925,109-60-4,carboxylic acid derivative@carboxylic acid ester,0,0,7,2,0,0,1,0,0,102.133,1,102.068,86.6,0,1,0,3,0,1.2,26.3,0,0,59.1,102.068,1,0,1,1,0,0,0,0,0,0,0,0
8025,Ethyl Formate,ethyl formate,CCOC=O,"InChI=1S/C3H6O2/c1-2-5-3-4/h3H,2H2,1H3",slightly bitter taste,fruity odor.,"['alcohol', 'rose', 'pungent', 'cognac', 'green', 'ethereal', 'bitter']",Pungent,ethereal@alcohol@rose@bitter@pungent@cognac@green,0,,720.0,1,FDB003253,,2434,109-94-4,carboxylic acid derivative@carboxylic acid ester,0,0,5,2,0,0,1,0,0,74.079,1,74.037,60.8,0,1,0,2,0,0.5,26.3,0,0,26.1,74.037,1,0,1,1,0,0,0,0,0,0,0,0
8085,Diisobutylamine,2-methyl-N-(2-methylpropyl)propan-1-amine,CC(C)CNCC(C)C,"InChI=1S/C8H19N/c1-7(2)5-9-6-8(3)4/h7-9H,5-6H2,1-4H3",,amine odor,['bitter'],,,1,,686.0,0,,,,110-96-3,amine@secondary amine@secondary aliphatic amine (dialkylamine),0,0,9,1,1,0,0,0,0,129.247,0,129.152,118.2,0,1,0,4,0,2.5,12.0,0,0,49.6,129.152,1,1,1,1,0,0,0,0,0,0,0,0
